Qtd_Colunas,Colunas,Silhouette_Score,Perc_acertos_class,K_melhor
4,"Classification Key,Subregion,Region,Total Impacted",0.46205320126242777,99.81477670302532,6
4,"Classification Key,Subregion,Region,Fatality Rate",0.43055032480389827,99.58839267338958,10
4,"Classification Key,Subregion,Region,Insured Damage ('000 US$)_corrigido",0.5141889844116753,99.77361597036428,10
4,"Classification Key,Subregion,Region,Total Damage ('000 US$)_corrigido",0.48271632865191044,99.81477670302532,8
4,"Classification Key,Subregion,OFDA/BHA Response,Appeal",0.6691965085595616,100.0,3
4,"Classification Key,Subregion,OFDA/BHA Response,Declaration",0.5721915601661138,99.83535706935584,7
4,"Classification Key,Subregion,OFDA/BHA Response,Start Year",0.3891904881044699,99.21794607944021,8
4,"Classification Key,Subregion,OFDA/BHA Response,Start Month",0.3730747276686105,98.72401728750772,9
4,"Classification Key,Subregion,OFDA/BHA Response,Total Deaths",0.5489159936546191,99.91767853467792,5
4,"Classification Key,Subregion,OFDA/BHA Response,No. Injured",0.5530768578924438,99.87651780201688,5
4,"Classification Key,Subregion,OFDA/BHA Response,No. Affected",0.512428768338631,99.71187487137271,9
4,"Classification Key,Subregion,OFDA/BHA Response,No. Homeless",0.5147285069763248,99.7941963366948,4
4,"Classification Key,Subregion,OFDA/BHA Response,Total Affected",0.523051414713921,99.6912945050422,9
4,"Classification Key,Subregion,OFDA/BHA Response,Number of Days",0.5243494583419807,99.6912945050422,6
4,"Classification Key,Subregion,OFDA/BHA Response,Total Impacted",0.5230509395289615,99.71187487137271,9
4,"Classification Key,Subregion,OFDA/BHA Response,Fatality Rate",0.4746341902489693,99.42374974274541,9
4,"Classification Key,Subregion,OFDA/BHA Response,Insured Damage ('000 US$)_corrigido",0.5273837172529097,99.6912945050422,9
4,"Classification Key,Subregion,OFDA/BHA Response,Total Damage ('000 US$)_corrigido",0.5049326206607608,99.60897303972011,10
4,"Classification Key,Subregion,Appeal,Declaration",0.6039665885990991,100.0,3
4,"Classification Key,Subregion,Appeal,Start Year",0.3870854513948731,98.97098168347397,8
4,"Classification Key,Subregion,Appeal,Start Month",0.36945952115213254,99.11504424778761,9
4,"Classification Key,Subregion,Appeal,Total Deaths",0.54144379996228,99.85593743568636,5
4,"Classification Key,Subregion,Appeal,No. Injured",0.5096690315897372,99.62955340605063,9
4,"Classification Key,Subregion,Appeal,No. Affected",0.5309716311512341,99.87651780201688,5
4,"Classification Key,Subregion,Appeal,No. Homeless",0.5237448631268043,99.6912945050422,8
4,"Classification Key,Subregion,Appeal,Total Affected",0.530937910480889,99.87651780201688,5
4,"Classification Key,Subregion,Appeal,Number of Days",0.524064922879809,99.93825890100844,6
4,"Classification Key,Subregion,Appeal,Total Impacted",0.5309380895126251,99.87651780201688,5
4,"Classification Key,Subregion,Appeal,Fatality Rate",0.47299168983493517,99.54723194072854,8
4,"Classification Key,Subregion,Appeal,Insured Damage ('000 US$)_corrigido",0.5334868710089312,99.77361597036428,8
4,"Classification Key,Subregion,Appeal,Total Damage ('000 US$)_corrigido",0.5321388956966581,99.52665157439803,5
4,"Classification Key,Subregion,Declaration,Start Year",0.37087861109763615,99.09446388145709,6
4,"Classification Key,Subregion,Declaration,Start Month",0.3785627424592109,99.1973657131097,9
4,"Classification Key,Subregion,Declaration,Total Deaths",0.5314007968182227,99.93825890100844,4
4,"Classification Key,Subregion,Declaration,No. Injured",0.5612525380160972,99.85593743568636,5
4,"Classification Key,Subregion,Declaration,No. Affected",0.5390835194620924,99.83535706935584,5
4,"Classification Key,Subregion,Declaration,No. Homeless",0.5618801947307339,99.77361597036428,5
4,"Classification Key,Subregion,Declaration,Total Affected",0.5390581773529451,99.83535706935584,5
4,"Classification Key,Subregion,Declaration,Number of Days",0.5393300762469045,99.56781230705907,7
4,"Classification Key,Subregion,Declaration,Total Impacted",0.5390582062835343,99.83535706935584,5
4,"Classification Key,Subregion,Declaration,Fatality Rate",0.4750653334881375,99.25910681210125,8
4,"Classification Key,Subregion,Declaration,Insured Damage ('000 US$)_corrigido",0.5545582524813928,99.71187487137271,5
4,"Classification Key,Subregion,Declaration,Total Damage ('000 US$)_corrigido",0.5459787720239183,99.46491047540647,5
4,"Classification Key,Subregion,Start Year,Start Month",0.2514704039356956,96.35727515949783,8
4,"Classification Key,Subregion,Start Year,Total Deaths",0.36881744043935394,98.60053508952458,8
4,"Classification Key,Subregion,Start Year,No. Injured",0.3673848576088086,98.8063387528298,7
4,"Classification Key,Subregion,Start Year,No. Affected",0.3642764922163987,98.88866021815188,7
4,"Classification Key,Subregion,Start Year,No. Homeless",0.36444678207802567,98.57995472319408,7
4,"Classification Key,Subregion,Start Year,Total Affected",0.3382075081357126,99.07388351512657,6
4,"Classification Key,Subregion,Start Year,Number of Days",0.3488987321166596,98.51821362420252,8
4,"Classification Key,Subregion,Start Year,Total Impacted",0.3382074031879575,98.97098168347397,6
4,"Classification Key,Subregion,Start Year,Fatality Rate",0.31535716877670106,97.79790080263429,6
4,"Classification Key,Subregion,Start Year,Insured Damage ('000 US$)_corrigido",0.35078513253356386,98.62111545585512,6
4,"Classification Key,Subregion,Start Year,Total Damage ('000 US$)_corrigido",0.3575946465775919,98.49763325787198,7
4,"Classification Key,Subregion,Start Month,Total Deaths",0.33299773902559576,98.92982095081292,7
4,"Classification Key,Subregion,Start Month,No. Injured",0.34476775000959425,99.07388351512657,8
4,"Classification Key,Subregion,Start Month,No. Affected",0.3225668683953444,99.27968717843177,7
4,"Classification Key,Subregion,Start Month,No. Homeless",0.3607813675492275,99.03272278246553,8
4,"Classification Key,Subregion,Start Month,Total Affected",0.33933438675513605,98.9092405844824,8
4,"Classification Key,Subregion,Start Month,Number of Days",0.34241842004542156,98.66227618851615,8
4,"Classification Key,Subregion,Start Month,Total Impacted",0.33933451688155,98.9092405844824,8
4,"Classification Key,Subregion,Start Month,Fatality Rate",0.31794384712802704,98.06544556493105,10
4,"Classification Key,Subregion,Start Month,Insured Damage ('000 US$)_corrigido",0.35002746580970884,98.66227618851615,9
4,"Classification Key,Subregion,Start Month,Total Damage ('000 US$)_corrigido",0.34141177438806125,98.82691911916032,7
4,"Classification Key,Subregion,Total Deaths,No. Injured",0.5070894392364743,99.81477670302532,7
4,"Classification Key,Subregion,Total Deaths,No. Affected",0.5229074989600765,99.81477670302532,4
4,"Classification Key,Subregion,Total Deaths,No. Homeless",0.5253345165108654,99.7941963366948,7
4,"Classification Key,Subregion,Total Deaths,Total Affected",0.48586333737902515,99.75303560403374,5
4,"Classification Key,Subregion,Total Deaths,Number of Days",0.507114350625158,99.71187487137271,5
4,"Classification Key,Subregion,Total Deaths,Total Impacted",0.48586343727615017,99.75303560403374,5
4,"Classification Key,Subregion,Total Deaths,Fatality Rate",0.4528577919354622,98.88866021815188,7
4,"Classification Key,Subregion,Total Deaths,Insured Damage ('000 US$)_corrigido",0.5350804277155591,99.73245523770323,4
4,"Classification Key,Subregion,Total Deaths,Total Damage ('000 US$)_corrigido",0.5232316421306126,99.65013377238114,4
4,"Classification Key,Subregion,No. Injured,No. Affected",0.48999645036206924,99.67071413871167,5
4,"Classification Key,Subregion,No. Injured,No. Homeless",0.5355280630131442,99.8970981683474,4
4,"Classification Key,Subregion,No. Injured,Total Affected",0.48269940631774544,99.91767853467792,3
4,"Classification Key,Subregion,No. Injured,Number of Days",0.5135230743879368,99.67071413871167,5
4,"Classification Key,Subregion,No. Injured,Total Impacted",0.48269952546157324,99.91767853467792,3
4,"Classification Key,Subregion,No. Injured,Fatality Rate",0.45222111388862074,98.97098168347397,9
4,"Classification Key,Subregion,No. Injured,Insured Damage ('000 US$)_corrigido",0.5184408701359093,99.56781230705907,7
4,"Classification Key,Subregion,No. Injured,Total Damage ('000 US$)_corrigido",0.49013317311873017,99.58839267338958,5
4,"Classification Key,Subregion,No. Affected,No. Homeless",0.47416523993236465,99.73245523770323,5
4,"Classification Key,Subregion,No. Affected,Total Affected",0.4779551745642158,99.81477670302532,3
4,"Classification Key,Subregion,No. Affected,Number of Days",0.4958331483961941,99.71187487137271,5
4,"Classification Key,Subregion,No. Affected,Total Impacted",0.4843620526639394,99.75303560403374,10
4,"Classification Key,Subregion,No. Affected,Fatality Rate",0.4303720711276339,99.21794607944021,7
4,"Classification Key,Subregion,No. Affected,Insured Damage ('000 US$)_corrigido",0.5035545748824651,99.65013377238114,10
4,"Classification Key,Subregion,No. Affected,Total Damage ('000 US$)_corrigido",0.5123824457336298,99.58839267338958,7
4,"Classification Key,Subregion,No. Homeless,Total Affected",0.5182002906765533,99.60897303972011,4
4,"Classification Key,Subregion,No. Homeless,Number of Days",0.47865830284559835,99.73245523770323,4
4,"Classification Key,Subregion,No. Homeless,Total Impacted",0.5182002588956424,99.62955340605063,4
